station,file,rmse_albedo,r2_albedo,n_albedo,rmse_totalheight,r2_totalheight,n_totalheight,bw_rmse,bw_r2,bs_rmse,bs_r2,ba_rmse,ba_r2,Start_from_restart_file,Stake_evaluation,WRF_simulation,Compression_level,Slurm_use,Full_field,Force_use_TP,Force_use_N,Tile_of_glacier_of_interest,Time_step_input_file_seconds,Max_layers,Z_measurement_height,Stability_correction,Albedo_method,Densification_method,Penetrating_method,Roughness_method,Saturation_water_vapour_method,Initial_snowheight,Initial_snow_layer_heights,Initial_glacier_height,Initial_glacier_layer_heights,Initial_top_density_snowpack,Initial_bottom_density_snowpack,Temperature_bottom,Const_init_temp,Center_snow_transfer_function,Spread_snow_transfer_function,Multiplication_factor_for_RRR_or_SNOWFALL,Minimum_snow_layer_height,Minimum_snowfall,Remesh_method,First_layer_height_log_profile,Layer_stretching_log_profile,Merge_max,Density_threshold_merging,Temperature_threshold_merging,Density_fresh_snow,Albedo_fresh_snow,Albedo_firn,Albedo_ice,Albedo_mod_snow_aging,Albedo_mod_snow_depth,t_star_wet,t_star_dry,t_star_K,t_star_cutoff,Roughness_fresh_snow,Roughness_ice,Roughness_firn,Aging_factor_roughness,Snow_ice_threshold,lat_heat_melting,lat_heat_vaporize,lat_heat_sublimation,spec_heat_air,spec_heat_ice,spec_heat_water,k_i,k_w,k_a,water_density,ice_density,air_density,sigma,zero_temperature,Surface_emission_coeff
B16,B16_stageB/output/B16_S02_ms0003330_mrrr9718_afs089746_aice0330_afirn0550_aging30_121_20010402-20201010.nc,0.14238247640368976,-0.6298391388068358,163368,0.5746333481788732,0.9986128398372037,63868,0.5433001822576549,-1.7688675614761706,0.8625743536158395,-4.061611899678467,0.9593512977966707,-1.5059216522121655,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9718,0.001,0.00333,log_profile,0.01,1.2,1,5,0.01,300.0,0.89746,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003349_mrrr8441_afs089648_aice0330_afirn0550_aging30_084_20010402-20201010.nc,0.14173217885536943,-0.6149853443082502,163368,0.5391483693032123,0.9980757163863787,63868,0.6911336114527268,-3.4807066360802725,0.8093192993629021,-3.4559012072645148,0.9133663262413363,-1.2714445848713565,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8441,0.001,0.003349,log_profile,0.01,1.2,1,5,0.01,300.0,0.89648,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003366_mrrr8931_afs092375_aice0330_afirn0550_aging30_016_20010402-20201010.nc,0.15834119701330093,-1.0156703423444169,163368,0.5231904077328202,0.9986111896838646,63868,0.6228798357725164,-2.6394103486641582,0.8880683642631942,-4.3652326464597095,0.9469450695931488,-1.441528106473914,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8931,0.001,0.003366,log_profile,0.01,1.2,1,5,0.01,300.0,0.92375,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003417_mrrr9923_afs089354_aice0330_afirn0550_aging30_042_20010402-20201010.nc,0.14023741219312322,-0.5811003563215902,163368,0.5942608453950778,0.9985589352950197,63868,0.5349442843788209,-1.6843527467658155,0.8655532761195533,-4.096633079978033,0.9885139255605231,-1.6605886701590689,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9923,0.001,0.003417,log_profile,0.01,1.2,1,5,0.01,300.0,0.89354,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003542_mrrr11798_afs090985_aice0330_afirn0550_aging30_001_20010402-20201010.nc,0.14683888841859197,-0.7334600402282725,163368,0.7101283982538615,0.9986952794983676,63868,0.6125093127064993,-2.519231808029746,0.9719290502731196,-5.426357559428474,1.33357952591965,-3.8422810468642057,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1798,0.001,0.003542,log_profile,0.01,1.2,1,5,0.01,300.0,0.90985,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003576_mrrr8574_afs088834_aice0330_afirn0550_aging30_036_20010402-20201010.nc,0.1374603385239052,-0.5191003946335833,163368,0.5532969616010576,0.9978949323903139,63868,0.6922301380377583,-3.4949357559636223,0.7965600037264161,-3.316510006006224,0.9197480564931647,-1.3032968382571073,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8574,0.001,0.003576,log_profile,0.01,1.2,1,5,0.01,300.0,0.88834,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003588_mrrr8417_afs090882_aice0330_afirn0550_aging30_046_20010402-20201010.nc,0.14807601186155114,-0.7627920222682893,163368,0.5203363752469294,0.9981648756551287,63868,0.7158470041782294,-3.8068758498022977,0.8161864270203589,-3.5318392473903097,0.9027700361022033,-1.2190466164271303,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8417,0.001,0.003588,log_profile,0.01,1.2,1,5,0.01,300.0,0.90882,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003653_mrrr8113_afs087048_aice0330_afirn0550_aging30_021_20010402-20201010.nc,0.1292383457332993,-0.34280960497782886,163368,0.5667225094124659,0.9970512859177105,63868,0.7754175799975817,-4.640190436548821,0.7389336172372265,-2.7145534291019837,0.9400400750233486,-1.4060513443175782,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8113,0.001,0.003653,log_profile,0.01,1.2,1,5,0.01,300.0,0.87048,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003718_mrrr9190_afs087246_aice0330_afirn0550_aging30_019_20010402-20201010.nc,0.13012894092593102,-0.3613802591953441,163368,0.6079973369909614,0.9977712182355889,63868,0.6187879366926023,-2.591750483969089,0.8001907224466617,-3.355948968943708,0.9519013485551502,-1.467152744307675,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.919,0.001,0.003718,log_profile,0.01,1.2,1,5,0.01,300.0,0.87246,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003722_mrrr11198_afs089528_aice0330_afirn0550_aging30_127_20010402-20201010.nc,0.13633305322875877,-0.4942868697649734,163368,0.6809281314505116,0.9985691900689855,63868,0.5445733384317856,-1.7818597576159996,0.9055308949135848,-4.57830561520543,1.1364418554846403,-2.516467394656049,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1199,0.001,0.003722,log_profile,0.01,1.2,1,5,0.01,300.0,0.89528,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003822_mrrr9073_afs086205_aice0330_afirn0550_aging30_096_20010402-20201010.nc,0.1260289009550204,-0.27694430713434026,163368,0.6250356584133121,0.9973715473097656,63868,0.6425470079117612,-2.872864415525897,0.7729498718025145,-3.0644184922632824,0.9464435911311803,-1.4389428465679108,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9073,0.001,0.003822,log_profile,0.01,1.2,1,5,0.01,300.0,0.86205,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004067_mrrr9327_afs092777_aice0330_afirn0550_aging30_078_20010402-20201010.nc,0.15870451858150533,-1.0249310617837182,163368,0.5277099348500421,0.9985544383806946,63868,0.62614532421077,-2.677670071462585,0.8714445667819275,-4.166248506626175,0.9382529704981458,-1.3969117807277325,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9327,0.001,0.004067,log_profile,0.01,1.2,1,5,0.01,300.0,0.92777,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004129_mrrr8553_afs08982_aice0330_afirn0550_aging30_076_20010402-20201010.nc,0.14104387497812776,-0.5993375004503043,163368,0.5245109771538548,0.9978673921447767,63868,0.7442137790779455,-4.195386904251626,0.7764116191067925,-3.100905973092357,0.9035656994229605,-1.2229598877982388,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8553,0.001,0.004129,log_profile,0.01,1.2,1,5,0.01,300.0,0.8982,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004147_mrrr10484_afs086727_aice0330_afirn0550_aging30_012_20010402-20201010.nc,0.12776485677140414,-0.3123645277341869,163368,0.6945861091265434,0.9978835154488538,63868,0.531679545537905,-1.6516877807829915,0.8496136344612233,-3.9106468877711222,1.0672633647768448,-2.1013826838585294,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0484,0.001,0.004147,log_profile,0.01,1.2,1,5,0.01,300.0,0.86727,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004184_mrrr9863_afs092838_aice0330_afirn0550_aging30_030_20010402-20201010.nc,0.15910736170534573,-1.0352239614920125,163368,0.550070872666522,0.9986364973811337,63868,0.575732922416264,-2.109314206831439,0.8974790732267922,-4.479544033658239,0.9958341332731319,-1.700139300450259,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9863,0.001,0.004184,log_profile,0.01,1.2,1,5,0.01,300.0,0.92838,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004255_mrrr8500_afs09169_aice0330_afirn0550_aging30_033_20010402-20201010.nc,0.150392673398457,-0.818381554434845,163368,0.504942415628971,0.9980380114282458,63868,0.7637341709645974,-4.471506586760665,0.7938434967181734,-3.287119036485298,0.8988215959412003,-1.1996782019428514,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.85,0.001,0.004255,log_profile,0.01,1.2,1,5,0.01,300.0,0.9169,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004269_mrrr9944_afs089342_aice0330_afirn0550_aging30_087_20010402-20201010.nc,0.13951945939683527,-0.5649527440628042,163368,0.5984961362785671,0.9982488072948225,63868,0.5730405510721791,-2.080301260133756,0.8505060765815089,-3.9209686849632304,0.9951001044534444,-1.6961602249410594,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9944,0.001,0.004269,log_profile,0.01,1.2,1,5,0.01,300.0,0.89342,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004329_mrrr9704_afs092399_aice0330_afirn0550_aging30_095_20010402-20201010.nc,0.15605163134796818,-0.9577998212728291,163368,0.5466601989246761,0.9985386687433029,63868,0.6008590989627367,-2.3866301178419977,0.8767962847779335,-4.229897310208529,0.9640274532655574,-1.5304103622767333,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9704,0.001,0.004329,log_profile,0.01,1.2,1,5,0.01,300.0,0.92399,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004392_mrrr8176_afs092954_aice0330_afirn0550_aging30_024_20010402-20201010.nc,0.1566913819322,-0.9738851509261865,163368,0.4851377830416745,0.9979268406696041,63868,0.8323573411076842,-5.498933758348921,0.7814724059140569,-3.1545410522683834,0.8959127536232819,-1.1854636718114189,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8176,0.001,0.004392,log_profile,0.01,1.2,1,5,0.01,300.0,0.92954,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004496_mrrr9522_afs087609_aice0330_afirn0550_aging30_074_20010402-20201010.nc,0.13056092223725918,-0.37043384789712963,163368,0.603966273531637,0.9976830271602313,63868,0.6351155220866571,-2.7837979344550505,0.7832095950990209,-3.173032416936783,0.9397400612696075,-1.4045158070022676,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9522,0.001,0.004496,log_profile,0.01,1.2,1,5,0.01,300.0,0.87609,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004637_mrrr9749_afs089446_aice0330_afirn0550_aging30_041_20010402-20201010.nc,0.1388856360003921,-0.5507661838992641,163368,0.5758636192409776,0.9981297056372413,63868,0.6163773169559591,-2.563820141815268,0.8196090143842157,-3.569926469262673,0.9492210516103089,-1.4532786339658208,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9749,0.001,0.004637,log_profile,0.01,1.2,1,5,0.01,300.0,0.89446,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004712_mrrr9872_afs091998_aice0330_afirn0550_aging30_031_20010402-20201010.nc,0.1524927506435159,-0.8695197384483493,163368,0.5449123595889955,0.9984913335347838,63868,0.6067263759915003,-2.453092661231157,0.8565966813991613,-3.9917006698308937,0.9526695979301486,-1.4711366727067658,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9872,0.001,0.004712,log_profile,0.01,1.2,1,5,0.01,300.0,0.91998,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004715_mrrr9026_afs092338_aice0330_afirn0550_aging30_126_20010402-20201010.nc,0.15308910741830498,-0.8841706748430675,163368,0.5146704157513265,0.9981747697525258,63868,0.7202046943622373,-3.865577310366973,0.8058394222838903,-3.417664994459045,0.9005654382103847,-1.2082218616267988,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9026,0.001,0.004715,log_profile,0.01,1.2,1,5,0.01,300.0,0.92338,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004720_mrrr11517_afs090198_aice0330_afirn0550_aging30_107_20010402-20201010.nc,0.14330266606250117,-0.6509738667333136,163368,0.6813118359954423,0.9984321029030763,63868,0.5389735459081737,-1.724942741244965,0.9162897344260286,-4.711647565959032,1.1991468217232852,-2.9152263534520384,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1517,0.001,0.00472,log_profile,0.01,1.2,1,5,0.01,300.0,0.90198,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004724_mrrr10123_afs086931_aice0330_afirn0550_aging30_048_20010402-20201010.nc,0.1283135580009946,-0.32366094079944974,163368,0.6574340913324006,0.9976141626832911,63868,0.5828179496221207,-2.1863121479619165,0.805147225793009,-3.4100789201247235,0.9855679015435148,-1.6447538335168046,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0123,0.001,0.004724,log_profile,0.01,1.2,1,5,0.01,300.0,0.86931,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004803_mrrr11514_afs090989_aice0330_afirn0550_aging30_088_20010402-20201010.nc,0.14764204816847792,-0.7524747972345929,163368,0.6642107198180465,0.9985124418447052,63868,0.537980169449565,-1.7149073713576084,0.9255069188352346,-4.827135261565768,1.1964328741337635,-2.8975242761121147,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1514,0.001,0.004803,log_profile,0.01,1.2,1,5,0.01,300.0,0.90989,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004848_mrrr10630_afs092984_aice0330_afirn0550_aging30_111_20010402-20201010.nc,0.15904119302867217,-1.0335315184482554,163368,0.5757480128515103,0.998651863334143,63868,0.5510304919941796,-1.8482214019642376,0.9138574569325787,-4.6813648445965175,1.0544091838904797,-2.0271261081418137,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.063,0.001,0.004848,log_profile,0.01,1.2,1,5,0.01,300.0,0.92984,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004912_mrrr10156_afs087292_aice0330_afirn0550_aging30_040_20010402-20201010.nc,0.12910795741738526,-0.34010145578749085,163368,0.6399902968385766,0.9976905575428023,63868,0.5912305205474685,-2.2789604037502422,0.7957864194959545,-3.308130065710671,0.9705573018213423,-1.5648059729054173,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0156,0.001,0.004912,log_profile,0.01,1.2,1,5,0.01,300.0,0.87292,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004935_mrrr10029_afs089826_aice0330_afirn0550_aging30_077_20010402-20201010.nc,0.14054324358485373,-0.5880040403065643,163368,0.584830359204278,0.9981358902389865,63868,0.6055491410666582,-2.439705547468868,0.8266818205622707,-3.649139034357269,0.9675283421058861,-1.5488222252024908,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.003,0.001,0.004935,log_profile,0.01,1.2,1,5,0.01,300.0,0.89826,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004936_mrrr9564_afs089987_aice0330_afirn0550_aging30_013_20010402-20201010.nc,0.14074975670548318,-0.5926742699166219,163368,0.5636286913449384,0.997969770601444,63868,0.6618217660425836,-3.1087013452928582,0.8004314819652316,-3.358570578812211,0.9337383050028643,-1.3739004596658861,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9564,0.001,0.004936,log_profile,0.01,1.2,1,5,0.01,300.0,0.89987,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0004945_mrrr11695_afs088485_aice0330_afirn0550_aging30_044_20010402-20201010.nc,0.13464054753041194,-0.45741554173771837,163368,0.7211269465592876,0.9981917293778592,63868,0.5431648280969288,-1.7674880991738315,0.8943004527887248,-4.440798736064943,1.1960935693755457,-2.895313937296572,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1695,0.001,0.004945,log_profile,0.01,1.2,1,5,0.01,300.0,0.88485,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
