Time,f,d,t,t2,rh,ps,sw_in,sw_out,lw_in,lw_out,HS,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2018 00:00:00,7.17331139959756,NaN,-9.62955256839899,NaN,99.1247577102216,851.893071369846,0,0,272.704254195832,262.503719838646,NaN,NaN,0.795884464911461,0,0,0,0.795884464911461
01-Jan-2018 01:00:00,6.41353490867243,NaN,-9.93973832620395,NaN,99.2942661620908,852.340235720229,0,0,271.152570271372,261.275343741669,NaN,NaN,0.795814494793794,4.00000000000773e-05,2.99999999999727e-05,1.00000000001046e-05,0.795814494793794
01-Jan-2018 02:00:00,7.13547895926634,NaN,-10.057149071984,NaN,99.098441846275,852.787430615209,0,0,270.786332650921,260.807119986975,NaN,NaN,0.795744524676127,4.05544346599527e-05,3.00000000000296e-05,1.05544346599231e-05,0.795744524676127
01-Jan-2018 03:00:00,4.88018329580897,NaN,-9.99306493411899,NaN,99.8148055862775,853.174366631157,0,0,271.16835567119,261.058960481846,NaN,NaN,0.79567455455846,3.0554434650071e-05,1.99999999999818e-05,1.05544346500892e-05,0.79567455455846
01-Jan-2018 04:00:00,4.75655589278994,NaN,-10.094789211091,NaN,99.9019004397408,853.630765976662,0,0,270.729426582499,260.655939036234,NaN,NaN,0.795604584440793,9.97532691799279e-05,7.14165731379808e-05,2.83366960419471e-05,0.795604584440793
01-Jan-2018 05:00:00,5.366137380111,NaN,-9.987767318414,NaN,99.6762071612789,854.051159874919,0,0,271.044126572278,261.082903948699,NaN,NaN,0.795534614323126,6.91378615100575e-05,5.00000000000114e-05,1.91378615100462e-05,0.795534614323126
01-Jan-2018 06:00:00,5.10458140496074,NaN,-9.70943062237097,NaN,99.7779965389866,854.431106583371,0,0,272.122277510515,262.190614658781,NaN,NaN,0.795464644205459,4.14165731399407e-05,3.8583426861976e-05,2.83314627796471e-06,0.795464644205459
01-Jan-2018 07:00:00,4.72726682297368,NaN,-9.38760457562699,NaN,99.9443176508993,854.975521116749,0,0,273.446013592036,263.474329160617,NaN,NaN,0.795394674087792,7.11088693100237e-05,6.28331462760343e-05,8.27572303398938e-06,0.795394674087792
01-Jan-2018 08:00:00,4.02559317203608,NaN,-9.25146260317598,NaN,100,855.518575387405,0,0,273.653520874308,264.025873426172,NaN,NaN,0.795324703970125,2.8891130689999e-05,9.99999999999091e-06,1.88911306900081e-05,0.795324703970125
01-Jan-2018 09:00:00,4.4430812698373,NaN,-9.35378211155796,NaN,100,856.029597986086,0,0,273.955118284587,263.602120839241,NaN,NaN,0.795254733852458,2.91378615199847e-05,1.14165731390017e-05,1.7721288380983e-05,0.795254733852458
01-Jan-2018 10:00:00,3.26453129048377,NaN,-9.76419397967999,NaN,100,856.521722502246,0,0,271.918623022511,261.97221760368,NaN,NaN,0.795184763734791,1.99999999999818e-05,8.58342686098012e-06,1.14165731390017e-05,0.795184763734791
01-Jan-2018 11:00:00,3.49307452940827,NaN,-9.03503594191,NaN,100,857.137976805085,0,0,274.925731297737,264.885595892061,NaN,NaN,0.795114793617124,1.08621384800927e-05,8.58342686200331e-06,2.27871161808935e-06,0.795114793617124
